mprid,ldp_zip,listing_date,pending_date,ldp_views_day1,ldp_views_day3,ldp_views_day7,photo_count,type,bedrooms,year_built,sqft,price
2941517763,90706,2016-08-11,,24,98,169,18,single_family,3,1955,1061,399000
2946246166,90404,2016-07-01,2016-07-20,39,354,507,11,condo,1,1953,481,414900
2481142778,91301,2016-06-01,,0,73,271,14,condo,2,1980,1614,549000
2635630010,91710,2016-08-13,,14,73,97,25,single_family,3,2004,1456,419999
2769100323,91304,2016-05-13,2016-05-24,14,31,64,24,condo,2,1980,907,235000
2714390587,92706,2016-07-28,,10,36,75,30,single_family,3,1951,2663,830000
2563438329,90505,2016-07-11,,0,84,156,22,single_family,4,1954,1632,967000
1552166815,90017,2016-07-23,,37,128,159,13,condo,1,1962,690,429900
1608288254,92672,2016-05-03,,31,83,122,25,condo,2,1976,1212,495500
2266450290,91202,2016-05-31,2016-07-08,37,278,340,36,single_family,5,1927,4767,1399000
2931496618,91767,2016-04-28,2016-05-06,31,121,240,9,single_family,2,1968,1036,229900
1029936572,90601,2016-07-25,,87,1120,1215,12,single_family,4,1923,1300,414900
2071986453,90744,2016-08-15,,3,19,19,11,single_family,3,1961,1682,424900
1957317494,,2016-07-22,,0,0,0,1,multi_family,1,1939,1632,249900
1623935397,90630,2016-04-22,,18,59,106,21,single_family,3,1969,1570,669900
1805563028,93535,2016-06-30,2016-07-08,0,22,59,10,single_family,3,2004,1540,249000
2058924480,90022,2016-06-05,,0,96,157,36,single_family,3,1922,1226,349000
1224590591,91384,2016-06-10,2016-07-05,51,165,272,25,single_family,4,2000,3256,599000
1139639803,92612,2016-06-30,,0,33,55,32,condo,2,1975,1381,649500
1135808595,91345,2016-04-26,2016-05-16,0,0,0,25,single_family,4,1957,1650,539000
1831553409,92677,2016-06-01,,8,25,52,2,single_family,4,1991,2800,979000
2221275744,90221,2016-07-12,,0,32,72,23,single_family,5,1939,1864,450000
2875392970,92867,2016-08-12,,54,116,154,36,single_family,5,2002,2718,918000
2376380969,91744,2016-06-10,,19,65,148,11,single_family,3,1957,1075,390000
2935541823,92688,2016-07-14,,0,32,70,36,condo,2,1988,1019,439900
1786361193,92630,2016-04-27,,12,60,93,36,single_family,5,1968,2490,764900
2477132332,90723,2016-07-04,,0,71,149,15,condo,3,1978,1131,298000
2798275949,91335,2016-05-18,2016-05-27,35,148,245,14,condo,3,1988,1147,289000
1646902315,90744,2016-08-14,,3,9,9,12,condo,3,1981,1331,408000
2517553101,92867,2016-08-16,,42,42,42,1,single_family,3,1960,1800,699000
1152051591,92647,2016-06-03,,72,192,298,26,condo,3,1973,1020,428000
2060185744,91740,2016-08-01,,24,80,124,15,single_family,3,1959,1490,469000
2124769029,90068,2016-06-24,,0,59,95,19,condo,2,1990,1665,599999
1493901225,92656,2016-05-10,,0,21,62,34,condo,2,1989,988,369000
2218058124,90802,2016-06-19,,0,105,149,26,condo,1,2004,590,335000
2546210611,92865,2016-07-28,,51,163,298,30,single_family,3,1960,1331,599000
1872414430,91362,2016-04-27,2016-05-12,94,175,235,36,single_family,4,1986,3173,885000
1497500002,90011,2016-08-09,,55,576,645,12,multi_family,3,1910,1278,329000
1628057762,91709,2016-05-25,,0,0,0,9,condo,2,1987,1140,398888
2576402075,90740,2016-04-26,,0,0,0,15,single_family,2,1962,1100,349900
1921681534,90277,2016-04-27,,4,32,53,1,single_family,1,1912,612,998800
2330889402,90660,2016-08-14,,11,66,66,13,single_family,3,1948,1160,475000
1224336547,91750,2016-05-03,,2,80,129,36,single_family,5,1997,3401,1049800
2674077822,90638,2016-06-26,,0,25,60,17,condo,2,1973,1081,350000
1096997079,91406,2016-06-14,2016-06-23,0,37,154,24,single_family,3,1950,1346,539900
1627153655,92630,2016-05-19,,0,0,10,36,single_family,4,2015,2432,1095000
2951362086,91206,2016-05-26,,0,0,31,24,condo,2,1974,1142,415000
1519875587,92801,2016-08-01,,0,45,78,19,condo,2,1964,1204,319000
1729971004,90502,2016-06-20,,0,19,63,14,single_family,3,1990,2107,600000
1593709568,92804,2016-05-22,,29,55,74,18,single_family,3,1954,1310,530000
1845555437,90815,2016-05-19,,11,91,196,36,single_family,3,1953,1691,699960
1158441371,93552,2016-07-26,2016-07-28,0,79,143,5,single_family,5,2010,3013,289900
1386898109,92708,2016-06-08,,0,13,33,28,single_family,6,1964,3098,895000
2005654298,91766,2016-06-22,,0,20,57,36,single_family,3,1955,1340,461888
2834624519,90241,2016-07-20,,15,34,67,1,single_family,2,1922,1140,435000
1726208765,91362,2016-05-05,2016-05-19,20,331,481,7,single_family,3,1945,1125,424000
2862274442,92870,2016-04-21,,0,56,92,24,single_family,4,1980,2468,714900
1540827270,92604,2016-05-01,,0,55,85,36,single_family,4,1976,2129,985000
1259798039,90502,2016-06-22,,0,24,41,6,land,,,,299000
2465924975,92865,2016-05-08,,0,54,211,15,condo,3,1970,1481,399000
1322379390,90740,2016-05-23,,0,42,67,33,single_family,3,1969,1472,780000
1432545923,91354,2016-07-26,,32,146,267,30,single_family,4,1996,2499,699950
2853347766,91748,2016-07-15,,0,8,18,36,single_family,6,1973,2343,745000
2415316908,93552,2016-06-24,2016-08-05,36,132,254,23,single_family,4,2005,2504,280000
1258354574,92672,2016-06-27,,0,54,123,22,single_family,3,1990,1799,779000
2940673761,92656,2016-07-14,,0,45,116,5,single_family,4,1997,1977,765000
1204410640,91702,2016-04-25,,3,11,41,18,single_family,4,1960,1851,575000
2922889867,91208,2016-07-25,,35,65,96,36,single_family,5,1993,3700,1469000
2891706496,91755,2016-05-02,,6,48,107,16,single_family,3,1955,1478,590000
2084152878,91765,2016-07-22,,8,19,37,5,single_family,4,2015,2035,1029990
2399705780,,2016-08-08,,0,0,0,0,single_family,3,1990,1425,394900
1549775132,91367,2016-07-11,,16,70,128,14,single_family,4,1976,2342,839000
1210181480,91342,2016-05-18,2016-05-27,0,90,206,31,single_family,3,2001,1842,489999
2660898918,91024,2016-05-17,,1,41,68,0,single_family,3,1899,1705,1650000
1089030910,90713,2016-06-23,,0,57,58,33,single_family,2,1951,1396,449900
2114886553,90042,2016-06-27,,0,0,0,3,single_family,3,1974,1204,589000
1827254710,90805,2016-05-27,,12,36,81,1,single_family,2,1942,919,359998
2421811821,92625,2016-07-05,,0,0,0,24,condo,3,1992,2125,2090000
2652282507,90254,2016-04-19,,0,22,38,20,condo,2,1989,1653,1249000
2973457825,90815,2016-06-17,,0,85,158,29,single_family,3,1951,1516,618900
1689949003,91362,2016-07-07,,41,419,488,26,single_family,4,1988,3010,975000
1312802226,90304,2016-05-11,,0,35,163,13,single_family,3,1940,1300,410000
1586154028,92705,2016-06-23,,0,40,107,36,single_family,3,1967,1344,575000
1788553311,92627,2016-05-19,,6,28,103,27,condo,2,1984,1200,480000
2722523734,92649,2016-05-11,,12,67,129,1,condo,3,1977,1818,1250000
1864012045,92677,2016-07-14,,0,373,450,25,single_family,4,1973,2343,885000
1396844447,90701,2016-05-13,,0,0,4,19,single_family,3,1961,1313,559900
2338886414,92629,2016-08-16,,3,3,3,17,condo,3,1973,1720,849900
2695489753,92677,2016-07-01,,0,0,0,7,single_family,6,1989,6546,2995000
1548888086,92705,2016-08-02,,0,194,229,36,single_family,5,1965,2842,915000
2010791403,91780,2016-04-18,,14,30,54,28,single_family,5,2016,3567,1880000
2491956840,91786,2016-07-29,,16,87,164,21,mobile,4,1997,1484,78900
2958771862,90630,2016-05-05,,0,17,48,7,condo,3,2014,1410,550000
2063055280,91301,2016-08-13,,0,55,77,25,mobile,3,2012,1378,449500
1013240910,91343,2016-06-18,2016-07-13,0,0,41,6,condo,2,1973,902,250000
2672651508,91740,2016-07-29,,30,102,203,21,single_family,3,1962,1157,499000
2992486720,92647,2016-06-29,,1,207,257,23,single_family,4,1966,2835,829000
2150774725,93550,2016-04-17,2016-05-05,0,125,248,10,condo,3,2007,1661,219000
2215352385,90062,2016-04-18,,13,53,86,1,single_family,4,1912,1695,385000
2935907756,91367,2016-07-05,2016-07-13,11,40,100,17,condo,2,1980,1074,429900
2434275276,90024,2016-05-04,2016-05-19,4,25,41,10,condo,1,1972,693,449000
2876122577,92677,2016-05-15,,50,121,176,26,single_family,2,1973,1400,655000
2686816938,92833,2016-05-27,,23,80,144,12,single_family,4,1954,1319,470000
2812266176,90601,2016-04-29,,0,0,0,28,single_family,2,1920,864,409999
1159878542,90003,2016-06-20,,0,4,13,8,multi_family,4,1927,1248,359990
2990587380,92688,2016-07-27,,0,32,89,30,single_family,4,1994,2411,729900
1086244891,91345,2016-06-06,2016-06-15,0,0,0,1,single_family,4,1953,2073,489000
1038080846,90066,2016-05-15,,3,39,53,7,multi_family,6,1949,3063,1500000
1574706047,91367,2016-06-11,2016-07-04,0,103,134,21,single_family,3,1975,1964,779000
1009694194,91731,2016-07-06,,0,64,125,36,condo,3,2005,1640,436000
1498473044,91773,2016-07-19,,0,79,184,36,single_family,4,1985,1852,650000
2933276395,91436,2016-06-06,,0,37,69,18,single_family,5,1967,3170,1499999
1183950660,92886,2016-06-08,,8,48,80,36,single_family,5,1989,2724,1099000
1218444859,90303,2016-07-20,,14,23,42,8,single_family,2,1956,868,425000
1080091056,92688,2016-07-11,,0,8,31,19,condo,1,1990,670,282900
1284717461,91362,2016-06-13,,53,110,174,34,single_family,3,1974,1792,755000
1657177075,90621,2016-08-03,,0,6,24,27,single_family,4,1975,3267,1290000
2189691954,90011,2016-06-13,,0,43,71,4,multi_family,10,1961,3692,399000
1131043874,91361,2016-04-26,2016-05-16,28,120,194,26,single_family,6,1992,7813,4190000
2034385636,92835,2016-05-31,,30,80,131,36,single_family,4,1964,2349,875000
2593543616,93535,2016-08-02,2016-08-08,0,28,53,24,single_family,4,1984,2604,279900
2206490856,92618,2016-08-15,,0,12,12,36,single_family,3,1977,1445,649900
1909263048,92625,2016-04-25,,16,60,88,21,single_family,3,1978,4500,5995000
1661606249,92677,2016-05-05,,0,27,57,4,condo,2,1985,1225,399999
1658887702,92804,2016-05-20,,0,46,83,32,single_family,5,1960,2383,650000
1700920261,93534,2016-08-16,,6,6,6,0,single_family,4,1953,1667,215000
1341465850,92869,2016-06-23,,0,57,118,11,single_family,4,1962,1315,619000
1960217912,92694,2016-07-21,,24,72,148,36,single_family,4,2002,2294,870000
1969169930,92782,2016-07-06,,0,50,121,36,single_family,3,2004,1403,639900
2250323828,90755,2016-05-02,,11,37,80,24,condo,3,1987,1310,399000
2337044825,92841,2016-05-31,,0,6,26,8,multi_family,2,1960,12614,3499777
1558387752,92821,2016-08-12,,13,72,94,30,single_family,3,1952,1444,580000
2049551132,91101,2016-08-04,,3,35,64,14,condo,2,1963,921,475888
2770681053,92688,2016-04-17,,0,0,0,26,single_family,3,1998,1381,574900
1039568914,91709,2016-08-08,,3,5,10,1,single_family,4,2016,3093,893690
1081102956,92694,2016-05-03,,0,76,204,2,condo,2,2003,1426,375000
1344091096,93536,2016-07-22,2016-08-08,51,211,427,32,single_family,3,1957,1177,124800
1969869791,92694,2016-04-20,,1,13,60,26,condo,2,2001,1252,434000
1564756560,90815,2016-04-23,,0,109,255,14,single_family,3,1953,1300,609900
1906636456,92673,2016-05-19,,23,35,50,33,single_family,5,2003,3256,1198800
1810502034,90723,2016-05-13,,0,41,125,11,single_family,2,1907,967,329000
2544667391,91723,2016-07-12,,0,38,60,13,multi_family,6,1958,3894,1035000
1280171078,90745,2016-07-31,,0,40,183,9,single_family,4,1967,1666,400000
1015826598,92704,2016-06-20,,0,0,149,15,single_family,3,1962,1231,450000
1017158206,90065,2016-07-19,2016-07-28,7,56,75,23,multi_family,4,1922,1592,699000
1953857083,92703,2016-07-08,,0,20,75,13,single_family,3,1949,1102,430000
2450182575,92637,2016-07-10,,0,30,110,7,condo,2,1973,1145,235000
1438688506,91401,2016-08-15,,9,33,33,15,single_family,4,2003,2147,759999
2016242380,91321,2016-06-01,,28,193,228,36,single_family,5,1986,5438,1199000
1674417450,92804,2016-07-12,,0,21,68,30,condo,2,1964,987,295000
2386151646,90002,2016-04-22,,55,225,340,36,single_family,4,1921,1288,270000
1643944242,93551,2016-05-29,2016-06-06,93,232,272,36,single_family,3,1990,1788,305000
1015422450,90505,2016-06-16,,12,43,66,8,condo,1,1987,713,249000
1709272479,92688,2016-05-18,,0,10,34,36,single_family,5,1996,2391,825000
1285592310,90650,2016-05-26,,7,21,32,23,single_family,3,1948,1406,499500
1017655503,91768,2016-06-28,,0,40,40,1,condo,2,1985,913,200000
1630107205,93536,2016-05-02,2016-07-15,0,68,130,13,single_family,4,1973,1437,200000
1618090237,91340,2016-04-22,2016-05-02,10,52,121,16,condo,2,2008,1340,329900
1582392094,92869,2016-05-04,,44,124,197,36,single_family,4,1968,1732,619000
1718253571,92688,2016-08-08,,0,4,25,32,single_family,5,1998,3355,989900
1282871376,91042,2016-06-26,,0,37,91,31,single_family,4,1969,1709,849950
1499590502,91390,2016-04-30,2016-05-16,1,72,117,11,condo,2,1987,850,365000
2948841484,90003,2016-05-13,,24,121,157,36,multi_family,6,1920,2900,560000
2211397824,91403,2016-05-02,,7,53,77,12,single_family,5,1947,2952,895000
1727728750,90715,2016-07-13,,0,76,332,18,single_family,3,1956,1122,349900
2261125632,90275,2016-06-20,,0,20,61,26,single_family,4,1964,2850,1449000
2932288924,92656,2016-05-16,,23,92,148,19,single_family,5,1996,2106,795000
2155522174,90805,2016-08-03,,34,129,230,28,single_family,2,1939,794,360000
2801195287,92656,2016-06-15,,9,75,141,27,condo,2,1989,975,385000
1749867869,90808,2016-05-26,,34,79,133,31,single_family,3,1950,1273,598000
1250382292,91791,2016-05-16,,20,188,226,27,single_family,4,1955,4293,1350000
1126625246,91750,2016-08-08,,9,757,834,14,single_family,4,1964,1850,570000
1312655608,90810,2016-05-03,,26,89,171,13,single_family,2,1951,708,379000
1680170927,92630,2016-07-30,,0,38,62,36,condo,1,1987,718,289900
2916706715,91801,2016-05-02,,10,31,47,10,condo,2,2006,1610,589000
2057917259,91709,2016-05-13,,15,173,239,25,condo,2,2007,1059,355000
2654257357,90706,2016-06-07,,0,24,39,36,single_family,4,1953,3280,729000
2186923546,90305,2016-04-29,,0,61,125,2,multi_family,4,1943,2639,694500
2609407535,90301,2016-07-01,,0,77,104,1,single_family,2,1925,1008,270000
2232752248,92821,2016-07-28,,19,57,80,36,single_family,3,1964,1679,689000
2880075151,91504,2016-06-30,2016-07-15,0,66,159,36,single_family,4,1999,4561,2188000
2193242309,90005,2016-05-20,2016-06-17,0,15,68,7,condo,3,1975,1237,500900
2532345938,90059,2016-07-14,,0,7,29,0,single_family,3,1924,920,349900
2542825797,93544,2016-05-28,,3,139,197,6,land,,,,5250
2569702156,90601,2016-07-27,,43,112,112,34,condo,2,1980,1066,288000
2469112634,93535,2016-05-16,2016-07-13,7,24,24,4,single_family,3,1987,1368,194000
2669763197,92870,2016-06-02,,0,0,0,36,mobile,3,2005,1720,250000
2751402149,93535,2016-08-15,,30,53,53,15,single_family,3,2003,1917,221000
1586956971,90813,2016-05-17,,0,0,0,4,multi_family,8,1912,3780,800000
2827809223,91766,2016-07-09,,0,56,165,4,single_family,3,1962,1548,350000
1897804214,91103,2016-07-22,,0,93,178,15,single_family,5,1911,2340,650000
2183825214,92707,2016-08-12,,5,27,66,20,single_family,5,1969,2614,735000
2649184144,92603,2016-04-24,,39,89,118,17,condo,3,2004,1900,928888
1213832626,91745,2016-07-15,,0,27,50,31,single_family,4,1962,2480,789000
2555005373,92865,2016-05-13,,0,38,99,36,single_family,4,1962,1635,859900
1822291339,91746,2016-06-15,,2,22,43,12,single_family,3,1956,1046,405000
1772104509,91765,2016-07-28,,16,37,88,29,condo,3,1987,1395,389000
2238607586,90603,2016-05-27,,0,22,50,2,condo,2,1969,960,299000
1263472114,90802,2016-06-09,,0,86,189,14,condo,2,1986,800,229000
1451579373,91307,2016-07-29,,9,31,75,6,single_family,3,1987,1970,719000
1452322582,92804,2016-07-22,,8,108,184,36,single_family,3,1957,1962,549000
2546129168,90210,2016-07-05,,5,67,341,0,single_family,5,2016,4500,4399000
1026316701,91010,2016-08-08,,9,29,60,13,single_family,5,1955,2623,869000
1644580451,92630,2016-07-08,,0,58,93,8,single_family,5,2014,2985,1645995
1514450167,91411,2016-04-21,2016-04-29,2,59,140,14,single_family,2,1951,1147,620000
2763295609,91311,2016-08-05,,0,57,111,0,single_family,4,2007,4482,1469777
1200300962,91405,2016-08-08,,0,20,39,9,condo,2,1972,1062,258999
1972408186,91367,2016-05-24,,0,0,6,0,single_family,3,1962,2459,899888
2002737160,91405,2016-06-02,2016-07-19,2,56,110,28,single_family,3,1960,2060,575000
2426238428,90262,2016-05-01,,8,70,157,34,multi_family,3,1939,2688,699999
1221129047,92629,2016-06-26,,0,30,72,36,condo,2,1988,1878,768000
1783134464,91367,2016-07-05,,0,6,70,23,single_family,3,1952,2445,1375000
1737844268,90042,2016-04-27,2016-05-06,23,115,211,18,condo,2,1979,753,329000
2673911212,91504,2016-07-14,,20,567,702,11,condo,2,2008,956,389900
2010947987,90638,2016-07-08,,0,52,68,29,single_family,4,1978,2505,679000
2420690694,92629,2016-05-10,,0,71,143,31,single_family,4,1973,2740,1599000
2421074265,91750,2016-07-21,,0,23,148,21,mobile,3,2004,,150000
2216067959,90501,2016-07-27,,9,24,41,15,condo,2,1982,1709,570000
1836520112,91326,2016-06-21,,0,35,129,14,single_family,3,1987,1903,624999
1511833756,90717,2016-08-05,,1,28,42,30,condo,3,1981,1586,498000
1942059952,90807,2016-06-20,,0,0,92,35,single_family,2,1942,861,435000
2902335055,92679,2016-06-08,,0,37,108,17,condo,2,1997,874,340000
2875061305,90210,2016-05-21,,0,0,11,2,land,,,,489000
2179434865,90745,2016-05-15,,35,78,122,31,single_family,3,1957,1148,449900
2883946957,91206,2016-08-08,,0,76,153,36,single_family,4,1964,2600,998000
2162537098,93550,2016-05-06,2016-05-18,3,52,159,5,single_family,3,1988,1172,210000
1974789230,90720,2016-05-31,2016-05-31,6,28,58,5,condo,2,1984,900,399999
2043185657,91321,2016-06-09,2016-06-17,76,147,246,36,single_family,4,1981,2028,599000
1014230460,90621,2016-05-27,,17,42,92,8,single_family,3,1925,923,449000
2142230828,91016,2016-06-09,,45,110,173,19,single_family,3,1938,1804,599950
1103281541,90630,2016-04-26,,34,77,118,36,condo,4,1967,1748,509900
1857168593,93534,2016-07-10,2016-07-18,7,82,129,8,single_family,3,1955,1181,170000
1638406931,90042,2016-08-07,,0,7,46,9,condo,1,1987,841,328000
2268974225,90810,2016-06-05,,0,2,97,13,multi_family,6,1948,1846,450000
2043588581,91106,2016-05-12,,0,0,33,1,condo,1,1964,911,369000
1970714771,91311,2016-06-09,,11,35,59,32,single_family,4,1979,2926,795000
2183763981,92672,2016-05-27,,0,34,78,30,single_family,3,1965,2307,1650000
2449433587,91744,2016-08-05,,0,16,28,18,condo,3,1990,1420,399900
1181970948,91755,2016-06-09,,0,9,36,34,single_family,4,1954,2121,720000
1176657662,90814,2016-05-19,,0,0,52,25,single_family,4,1914,2808,937000
1120796992,90621,2016-05-16,,14,36,65,1,condo,4,2009,1846,550000
1411503260,90031,2016-08-08,,0,24,67,2,multi_family,3,1939,1312,519500
1613939900,92870,2016-06-30,,0,22,48,26,single_family,5,1964,2425,765000
1813474780,91604,2016-04-28,2016-05-04,17,140,283,16,condo,3,1974,1506,649950
2174432454,90220,2016-04-26,,10,29,76,1,single_family,3,1955,3463,575000
1970953927,92691,2016-04-19,,30,75,144,36,single_family,5,1967,2300,799800
1528286501,90027,2016-06-09,,73,166,232,36,single_family,4,1925,2523,1499000
2959692874,93550,2016-06-21,,1,180,212,15,single_family,3,1980,1805,275000
2824928432,91789,2016-08-04,,22,48,93,13,mobile,3,1994,1400,116000
2433976354,91765,2016-08-02,,0,7,23,6,condo,2,1980,916,349000
2930830661,90247,2016-05-25,,0,0,15,17,condo,3,1991,1554,399999
1738451251,91354,2016-07-29,,26,95,160,5,condo,3,2016,1630,464473
1050191666,93543,2016-06-01,,3,8,22,2,land,,,,65000
1692073161,91362,2016-06-07,,0,128,183,36,single_family,3,1957,2290,899888
1410940664,92833,2016-06-13,,1,123,131,24,condo,3,1982,1561,549000
2142413306,92841,2016-05-17,,60,530,787,0,single_family,4,1954,1717,475000
2666180533,90505,2016-06-24,,0,54,117,36,single_family,6,1988,3264,1459000
2758222856,92677,2016-04-27,,12,43,95,23,condo,2,1988,990,369000
2587757304,92886,2016-05-15,,47,79,79,36,single_family,4,1985,9976,3999000
2252508976,91744,2016-05-24,,0,78,138,8,single_family,3,1957,1141,348400
2880068027,92656,2016-06-30,,0,15,83,22,single_family,4,1999,2132,700000
2108892331,91741,2016-04-26,,2,134,211,16,single_family,3,1953,1415,590000
2386373316,90503,2016-06-06,,0,0,45,21,condo,2,1986,1186,550000
2219150882,91789,2016-07-13,,0,7,23,36,single_family,5,1978,3970,1538000
2335830548,91724,2016-07-02,,1,149,180,29,single_family,4,1991,3781,1299900
2693362446,92663,2016-06-30,,0,18,106,6,single_family,4,1968,3121,4775000
1919788675,91367,2016-04-18,,11,74,121,36,single_family,5,1961,3124,1069000
1120258089,91101,2016-07-22,,21,91,156,25,condo,2,2003,1184,658000
2216177127,92649,2016-05-04,,45,92,133,36,single_family,4,2013,4053,3750000
2009732213,91311,2016-05-19,,2,30,45,10,single_family,4,1976,4007,925000
2215082597,91711,2016-05-10,,13,61,128,18,single_family,4,1954,2672,1600000
2023039487,91709,2016-07-29,,13,80,156,28,single_family,4,1987,2142,658000
